step,system_mean_waiting_time,system_mean_speed,system_total_stopped,system_total_running,system_total_arrived,system_total_departed,system_total_waiting_time,episode,step_in_episode,total_reward
330.0,3.269230769230769,3.101806011413512,18,0,0,0,170.0,9,65,-0.52
335.0,5.296296296296297,3.4695024000027446,26,0,0,0,286.0,9,66,-0.85
340.0,8.54,1.832170511419884,31,0,0,0,427.0,9,67,-1.62
345.0,11.431372549019608,2.1145904325360694,33,0,0,0,583.0,9,68,-1.6400000000000003
350.0,15.03921568627451,0.9300071874331534,40,0,0,0,767.0,9,69,-1.52
355.0,17.410714285714285,1.1623031460160445,44,0,0,0,975.0,9,70,-2.1
360.0,19.387096774193548,1.1789261972448404,48,0,0,0,1202.0,9,71,-2.27
5.0,0.0,2.243548475264106,0,0,0,0,0.0,10,0,0.0
10.0,0.0,4.6200245506479405,0,0,0,0,0.0,10,1,0.0
15.0,0.2857142857142857,3.9934053500491027,2,0,0,0,2.0,10,2,-0.02
20.0,1.4444444444444444,3.6965222286834236,5,0,0,0,13.0,10,3,-0.11
25.0,3.0,4.011732245551011,5,0,0,0,33.0,10,4,-0.19999999999999998
30.0,4.230769230769231,3.9957956549007867,6,0,0,0,55.0,10,5,-0.22000000000000006
35.0,5.857142857142857,4.6904827548880705,7,0,0,0,82.0,10,6,-0.26999999999999996
40.0,7.6,4.273642468058825,8,0,0,0,114.0,10,7,-0.31999999999999995
45.0,10.266666666666667,2.3776597266272272,10,0,0,0,154.0,10,8,-0.38
50.0,0.47058823529411764,4.735679641659059,3,0,0,0,8.0,10,9,1.1699999999999997
55.0,1.5,4.330981037662972,5,0,0,0,27.0,10,10,0.08000000000000002
60.0,3.05,3.586833505970328,9,0,0,0,61.0,10,11,-0.33999999999999997
65.0,5.571428571428571,1.9345347152360306,14,0,0,0,117.0,10,12,-0.56
70.0,8.545454545454545,1.5151233774614978,16,0,0,0,188.0,10,13,-0.7099999999999999
75.0,11.521739130434783,1.6462248083928588,17,0,0,0,265.0,10,14,-0.78
80.0,14.458333333333334,1.1451016972575436,18,0,0,0,347.0,10,15,-0.81
85.0,16.807692307692307,1.1905187522717375,18,0,0,0,437.0,10,16,-0.8999999999999999
90.0,19.071428571428573,1.4384934972044643,20,0,0,0,534.0,10,17,-0.9700000000000002
95.0,0.2,6.014017051114,2,0,0,0,6.0,10,18,4.630000000000001
100.0,0.4827586206896552,6.683581750015452,2,0,0,0,14.0,10,19,0.56
105.0,1.2903225806451613,5.829557228898922,7,0,0,0,40.0,10,20,-0.29000000000000004
110.0,2.806451612903226,5.530703488023973,12,0,0,0,87.0,10,21,-0.43000000000000005
115.0,5.444444444444445,3.723128652499206,14,0,0,0,147.0,10,22,-0.5700000000000001
120.0,8.37037037037037,2.7275389933025953,17,0,0,0,226.0,10,23,-0.79
125.0,11.444444444444445,1.8552060772135501,17,0,0,0,309.0,10,24,-0.8300000000000003
130.0,14.428571428571429,1.9414187927986377,20,0,0,0,404.0,10,25,-0.9299999999999999
135.0,17.821428571428573,0.9435358790168629,21,0,0,0,499.0,10,26,-0.9700000000000002
140.0,0.13333333333333333,4.263826977619997,2,0,0,0,4.0,10,27,3.7800000000000002
145.0,0.5333333333333333,6.138661798447572,3,0,0,0,16.0,10,28,0.93
150.0,1.5555555555555556,4.905154002162351,9,0,0,0,42.0,10,29,-0.17000000000000004
155.0,3.5,2.7958881710065784,13,0,0,0,91.0,10,30,-0.49
160.0,6.0,2.97961510873697,14,0,0,0,156.0,10,31,-0.6500000000000001
165.0,8.814814814814815,2.031394021565469,17,0,0,0,238.0,10,32,-0.82
170.0,11.964285714285714,1.9195438469547041,20,0,0,0,335.0,10,33,-0.97
175.0,15.068965517241379,1.3634453658862757,21,0,0,0,437.0,10,34,-1.02
180.0,18.266666666666666,0.7110963071136259,24,0,0,0,548.0,10,35,-1.1099999999999999
185.0,0.11764705882352941,3.9658863392736405,2,0,0,0,4.0,10,36,3.96
190.0,0.5263157894736842,5.209094616308412,6,0,0,0,20.0,10,37,0.81
195.0,1.6486486486486487,4.500291366979767,13,0,0,0,61.0,10,38,-0.020000000000000014
200.0,3.41025641025641,3.883215688462774,16,0,0,0,133.0,10,39,-0.44
205.0,5.142857142857143,3.8569726147091257,21,0,0,0,216.0,10,40,-0.76
210.0,6.681818181818182,3.947981940738565,21,0,0,0,294.0,10,41,-1.02
215.0,8.608695652173912,3.8725740464595098,21,0,0,0,396.0,10,42,-0.96
220.0,10.644444444444444,3.1241955665339427,24,0,0,0,479.0,10,43,-0.99
225.0,12.148936170212766,2.6964791519448066,28,0,0,0,571.0,10,44,-1.19
230.0,0.2708333333333333,3.537708077288471,7,0,0,0,13.0,10,45,3.8
235.0,1.4444444444444444,4.519217941327229,12,0,0,0,65.0,10,46,0.95
240.0,2.9591836734693877,2.822078139266283,21,0,0,0,145.0,10,47,-0.6699999999999999
245.0,5.653061224489796,2.14133227927948,30,0,0,0,277.0,10,48,-1.34
250.0,8.9375,2.0318682060797464,32,0,0,0,429.0,10,49,-1.5
255.0,11.557692307692308,1.762874393093785,38,0,0,0,601.0,10,50,-1.7200000000000002
260.0,14.4,1.216711104515279,40,0,0,0,792.0,10,51,-1.9100000000000001
265.0,17.56140350877193,1.1977817600206506,44,0,0,0,1001.0,10,52,-2.09
270.0,20.566666666666666,0.850800142359725,50,0,0,0,1234.0,10,53,-2.3299999999999996
275.0,0.12698412698412698,3.3687776204737716,3,0,0,0,8.0,10,54,8.07
280.0,0.6461538461538462,6.348361098275825,9,0,0,0,42.0,10,55,3.73
285.0,1.5535714285714286,5.352032736516945,14,0,0,0,87.0,10,56,2.949029909160572e-17
290.0,1.9814814814814814,4.0050631134690695,19,0,0,0,107.0,10,57,-0.8499999999999999
295.0,4.0,3.7205513518863316,24,0,0,0,216.0,10,58,-0.78
300.0,6.7,3.2026872789582344,25,0,0,0,335.0,10,59,-0.85
305.0,9.42,2.3218492345285715,29,0,0,0,471.0,10,60,-1.01
310.0,11.76,2.325539095377855,27,0,0,0,588.0,10,61,-1.4700000000000002
315.0,14.509803921568627,1.7619705518873479,33,0,0,0,740.0,10,62,-1.5099999999999998
320.0,0.9629629629629629,3.5580447196314706,11,0,0,0,52.0,10,63,4.4799999999999995
325.0,1.6666666666666667,4.947498897841646,12,0,0,0,95.0,10,64,1.4300000000000002
330.0,3.269230769230769,3.101806011413512,18,0,0,0,170.0,10,65,-0.52
335.0,5.296296296296297,3.4695024000027446,26,0,0,0,286.0,10,66,-0.85
340.0,8.54,1.832170511419884,31,0,0,0,427.0,10,67,-1.62
345.0,11.431372549019608,2.1145904325360694,33,0,0,0,583.0,10,68,-1.6400000000000003
350.0,15.03921568627451,0.9300071874331534,40,0,0,0,767.0,10,69,-1.52
355.0,17.410714285714285,1.1623031460160445,44,0,0,0,975.0,10,70,-2.1
360.0,19.387096774193548,1.1789261972448404,48,0,0,0,1202.0,10,71,-2.27
