step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,E1_stopped,E1_accumulated_waiting_time,E1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
180.0,22,510.0,17.586206896551722,1.2338180157455292,1,22.0,0.21373653960687775,1,6.0,0.0,0,0.0,1.0,3,65.0,0.184034075488504,1,14.0,0.11775760281796843,1,33.0,0.0,4,84.0,0.003437809081099132,5,120.0,0.0,3,115.0,0.0,1,1.0,0.004497770082392693,2,50.0,0.0,22,510.0
185.0,3,6.0,0.1875,3.6250869350814323,1,1.0,0.0018116522335267125,0,0.0,1.0,0,0.0,0.35983949444989527,0,22.0,0.1966836762115272,1,5.0,0.49330110230642116,0,0.0,1.0,0,27.0,0.18760160251564373,0,69.0,0.17132272523264397,0,32.0,0.4460162067358924,1,0.0,0.17043074400041722,0,0.0,1.0,3,156.0
190.0,5,20.0,0.5555555555555556,5.469615884090078,1,6.0,0.11133724702936924,0,0.0,0.535451391396848,0,0.0,0.28283522855798876,1,5.0,0.3167278788568851,2,10.0,0.24922346130154702,0,0.0,0.456741373059756,1,0.0,0.3894437904999026,0,42.0,0.4548294146611954,0,0.0,0.45525211881449595,0,0.0,0.6875944247697665,0,0.0,1.0,5,63.0
195.0,11,50.0,1.4705882352941178,4.504444015888282,1,11.0,0.10766368626615283,0,0.0,1.0,1,5.0,0.2761840248645798,2,11.0,0.1496919548240538,2,16.0,0.1859688947692315,0,0.0,1.0,1,0.0,0.1791589131254542,1,17.0,0.2103403845920691,0,0.0,0.8148719435788077,2,3.0,0.3152465065379142,0,0.0,0.07705428166272707,10,63.0
200.0,15,110.0,2.972972972972973,3.7999435655998424,2,19.0,0.0,0,0.0,0.10653704928575357,2,10.0,0.0,2,21.0,0.14197355141584736,2,26.0,0.21415783707178285,0,0.0,0.6227645843306777,0,0.0,0.33069004449381195,2,10.0,0.21040052740051116,0,0.0,0.05490182353753504,3,15.0,0.11863419078654755,0,0.0,0.30675693437670415,13,101.0
205.0,16,178.0,4.341463414634147,4.5191509140470485,2,29.0,0.2845504993051004,0,0.0,0.6451304931826424,1,15.0,0.1463354900131586,3,32.0,0.012747448864951962,3,39.0,0.3851560327586088,0,0.0,0.2551293223578406,0,0.0,0.9707235676803346,2,20.0,0.0,0,0.0,0.3574945556689804,3,30.0,0.06713580512519274,0,0.0,0.5503468823830705,14,165.0
210.0,20,264.0,6.285714285714286,3.766986779957127,2,39.0,0.19334984572465588,1,1.0,0.08573194242248475,1,20.0,0.0,3,50.0,0.19018796638719707,4,56.0,0.062072837115657184,1,4.0,0.31112031177166666,0,0.0,1.0,2,30.0,0.10573286335454028,1,5.0,0.18969015637227915,4,49.0,3.1115224475407754e-05,0,0.0,0.7711177598716279,19,254.0
215.0,19,359.0,8.159090909090908,4.136957395119112,2,49.0,0.21118574425932304,1,6.0,0.20730857606291994,1,25.0,0.22699184022965693,3,62.0,0.15077834955750855,4,76.0,0.16596718735891688,1,9.0,0.3881053419311473,0,0.0,0.819698153743433,2,40.0,0.3068092055701431,0,5.0,0.3834229207660478,4,69.0,0.12272124807775057,0,0.0,1.0,18,341.0
220.0,20,405.0,9.642857142857142,3.291897241339231,2,59.0,0.2821357594960948,1,11.0,0.2670180478770098,1,30.0,0.4497104571364767,2,76.0,0.13949432294706052,4,96.0,0.07741704969709284,1,14.0,0.03650349207695412,0,0.0,0.04577759871843318,3,55.0,0.21141965963302609,1,1.0,0.3430413124694716,5,89.0,0.24195144571229704,0,0.0,0.21297466287565828,20,431.0
225.0,27,514.0,11.681818181818182,2.506602553128533,2,69.0,0.2064822162256696,2,17.0,0.16957573627561737,1,35.0,0.1795978215306707,4,87.0,0.12857260300032763,5,116.0,0.1971784358907421,1,19.0,0.18583727696724317,1,4.0,0.483259465813469,3,70.0,0.0,3,11.0,0.0005458920826036186,5,112.0,0.045684270003277065,0,0.0,0.7555692890559398,27,540.0
230.0,7,14.0,0.3111111111111111,3.739328018502234,0,29.0,0.41568302224664705,1,0.0,0.2376217988984568,1,3.0,0.37074323888108857,1,32.0,0.14615454386800908,2,44.0,0.17343938979051693,1,1.0,0.0019203998477642743,0,0.0,0.48901651500278187,0,42.0,0.15867944435584427,0,4.0,0.22065041733150803,0,34.0,0.22165516487466444,1,2.0,0.1940118529162884,7,191.0
235.0,13,65.0,1.4772727272727273,4.394955227935025,2,34.0,0.24830396756220194,0,0.0,0.3760778836601876,3,11.0,0.07213742665553756,1,37.0,0.29791563053352005,5,23.0,0.03336704809997451,1,6.0,0.31087223271995246,0,0.0,0.3342418250617378,0,12.0,0.47794073720527847,0,0.0,0.4799675105305363,0,0.0,0.6617580476530555,1,7.0,0.12252683521240906,13,130.0
240.0,23,148.0,2.96,2.9137854325724235,3,46.0,0.25865581466033655,0,0.0,0.24732771232123826,4,26.0,0.15920330811378153,1,42.0,0.2132673237849805,6,52.0,1.0735658024315913e-05,1,11.0,0.31902847949040397,2,5.0,0.20082554363710253,1,1.0,0.12881769089851572,1,2.0,0.15573381774445882,1,1.0,0.0016792032896798435,2,15.0,0.30938870057246143,22,201.0
