step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,E1_stopped,E1_accumulated_waiting_time,E1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
165.0,3,56.0,2.5454545454545454,3.418958489733106,1,27.0,0.14612973990542283,1,14.0,0.2091924434172664,0,0.0,0.6382162195025437,0,0.0,0.2168335519368232,0,21.0,0.18114947042944415,1,33.0,0.11684888493718126,0,0.0,1.0,0,2.0,0.39131054607847066,0,0.0,0.4238010884020597,0,0.0,1.0,0,0.0,0.28541306070130434,3,97.0
170.0,6,83.0,3.608695652173913,4.776918320153496,1,32.0,0.012549279812750853,1,17.0,0.4849263696330272,0,0.0,0.44950809061533453,0,0.0,0.5913011422201258,2,8.0,0.01230980621563532,1,38.0,0.3775623910663408,0,0.0,0.19880204342777041,0,4.0,0.569864881576973,0,0.0,0.10220913270379453,0,0.0,1.0,1,4.0,0.0,6,103.0
175.0,3,14.0,0.6363636363636364,4.032334053291208,0,3.0,0.11927131977850527,1,2.0,0.00042257374902217234,0,2.0,0.47166716986175805,1,3.0,0.00017963606571580487,0,6.0,0.2140056358401087,0,0.0,0.12815775337522495,0,0.0,0.5336745954201237,0,2.0,0.4496284887885483,0,0.0,1.0,0,0.0,0.5407431276021709,1,9.0,0.0,3,27.0
180.0,4,26.0,1.1304347826086956,4.737581336912079,0,0.0,0.39405446305007763,1,9.0,0.1618925947300627,0,4.0,0.7040796436810923,0,0.0,0.2935946625532317,0,0.0,0.36384884596304,0,0.0,1.0,1,1.0,0.03462229815090565,1,6.0,0.14276755758960688,0,0.0,1.0,0,0.0,0.5076695385153221,1,16.0,0.2077925028399793,4,36.0
185.0,8,57.0,2.111111111111111,4.737374929686819,0,2.0,0.14330882449217536,1,14.0,0.4147392811453133,1,5.0,0.30923306034699183,0,0.0,0.2143154651896111,1,5.0,0.0,0,0.0,0.5992457975561929,2,11.0,0.039439974996226,1,11.0,0.0,0,0.0,0.739444768444894,1,0.0,0.39938077157150637,1,19.0,0.12656091794123722,8,67.0
190.0,6,50.0,1.6666666666666667,4.085563093721647,1,9.0,0.3440414171150237,0,0.0,0.4672905784787937,0,0.0,0.2475211886403489,1,4.0,0.22564777337127973,0,0.0,0.11361594210374695,0,0.0,1.0,1,0.0,0.4606265896911712,1,16.0,0.0,0,0.0,1.0,0,0.0,0.6689726618517557,2,27.0,5.160227652634855e-05,6,56.0
195.0,4,56.0,1.8666666666666667,5.086001590839436,0,2.0,0.43669437254844756,0,0.0,0.7709211621791077,0,0.0,0.2547599999950458,0,3.0,0.47249392108591753,0,2.0,0.5056854239413954,0,2.0,0.9015596066151362,1,0.0,0.15411174917441856,1,23.0,0.187517873491062,0,0.0,1.0,0,4.0,0.41959750396030093,2,37.0,0.0321444627852304,4,73.0
200.0,6,79.0,2.6333333333333333,4.391521392394426,1,6.0,9.813545386843155e-05,0,0.0,0.08336893638164632,1,0.0,0.0,1,6.0,0.22085325296832267,0,0.0,0.36801277021617324,0,0.0,0.6758657624107699,0,2.0,0.432086013549606,1,28.0,0.41582350742594093,0,0.0,0.05973142852034478,0,2.0,0.5702369308122195,2,47.0,0.1721285937178827,6,91.0
205.0,8,106.0,3.3125,4.592184462235149,0,0.0,0.7556415612826081,0,0.0,0.3315299707848051,0,1.0,0.3087338615370079,2,16.0,0.18797280769628918,1,5.0,0.17062517557084336,1,2.0,0.17250331226138307,0,2.0,0.09440088150617557,1,31.0,0.0,0,0.0,0.3341183544732181,0,0.0,1.0,2,57.0,0.25087520794050916,7,114.0
210.0,9,116.0,3.3142857142857145,5.092518216738765,0,0.0,1.0,0,0.0,0.29342678547716367,0,1.0,0.5301704088517302,2,28.0,0.21286172079851076,1,10.0,0.3129114637845424,1,7.0,0.344675521506183,2,11.0,3.151775829149034e-05,0,0.0,0.17382928398559916,1,0.0,0.24841542258198349,0,0.0,1.0,2,67.0,0.0,9,124.0
215.0,6,57.0,1.6285714285714286,4.871572104677072,0,0.0,1.0,0,0.0,0.5065922628396061,0,0.0,1.0,3,43.0,0.17907177981940647,1,15.0,0.0,1,4.0,0.00023154527973074128,0,0.0,0.6640535770931851,0,0.0,0.49667812169427544,1,0.0,0.2514536697105821,0,0.0,0.5881740711595567,0,0.0,1.0,6,62.0
220.0,11,90.0,2.5714285714285716,4.6497039953394825,0,0.0,0.37838695463971633,0,0.0,0.7311368453025258,0,0.0,0.5933976787951369,5,67.0,0.17504208097432242,1,22.0,0.20853830412000782,1,5.0,0.027772529299194777,0,0.0,0.7556001515955241,1,2.0,0.32334622328390616,1,1.0,0.33041980378326313,1,0.0,0.46408961369217194,1,0.0,0.23933304120523655,11,97.0
225.0,9,57.0,1.5,4.5182865655838125,0,0.0,0.46153929185914716,1,1.0,0.4903019679998065,0,0.0,0.7509631668922567,1,31.0,0.048635858324008796,1,27.0,0.3023067343451694,1,10.0,0.20799503098245703,1,2.0,0.001524134484426972,1,7.0,9.698028325238144e-06,3,9.0,0.0005763116745975194,0,0.0,0.7346964208102723,0,0.0,0.5841745584607141,9,87.0
230.0,8,31.0,0.8378378378378378,3.8016653940467644,0,0.0,0.4830952690727825,1,0.0,0.09786468274765121,1,0.0,0.3198119435281274,2,24.0,0.13231264492488512,1,1.0,0.2496775136136777,1,15.0,0.0,0,1.0,0.39116426047140407,0,0.0,1.0,0,7.0,0.11359043400423956,1,1.0,0.0030637524200749122,0,0.0,0.3700387052454955,7,49.0
235.0,10,64.0,1.641025641025641,5.021025159716627,0,0.0,0.6978335721092274,0,0.0,0.3973417296708113,1,2.0,0.17545677945834648,2,30.0,0.15163148931670659,5,17.0,0.1454818711115228,1,24.0,0.27621806801191967,0,1.0,0.3840520806604931,0,2.0,0.5768413944637582,0,2.0,0.3424735863675499,1,8.0,0.26664092078246554,0,0.0,0.4708598304464999,10,86.0
240.0,13,96.0,2.341463414634146,3.9306437386664035,0,4.0,0.5977774630562563,0,0.0,0.5877501173462545,2,7.0,0.12927685325733773,1,33.0,0.13388006966333493,6,47.0,1.9165134521637055e-05,1,27.0,0.2798432045877887,0,0.0,0.4659816710353466,0,2.0,0.38981285923215525,1,3.0,0.1910971369750411,1,11.0,0.0,0,0.0,1.0,12,134.0
245.0,7,48.0,1.1428571428571428,4.243183021641373,0,0.0,0.742141328871762,0,0.0,0.4367863020340055,1,2.0,0.1639267229816741,1,7.0,0.0,0,31.0,0.27688382609677986,2,35.0,0.00021543079131482526,1,1.0,0.18535463692613843,2,6.0,0.23386668361634055,0,0.0,0.5154391919525335,0,0.0,1.0,0,0.0,1.0,7,82.0
250.0,8,30.0,0.7317073170731707,5.563225385736602,1,3.0,0.2819110634567328,0,4.0,0.41191573781795204,1,2.0,0.4783100427450028,0,0.0,0.8806243340733725,1,10.0,0.47211183539808266,0,2.0,0.48755593843558165,1,6.0,0.15713755801632653,2,18.0,0.37225612150312515,1,2.0,0.00019487591214678481,0,2.0,0.6268345001938668,0,0.0,1.0,7,49.0
255.0,8,48.0,1.2307692307692308,5.2367413348064975,1,6.0,0.44144707629594176,0,4.0,0.5667415412089898,3,11.0,0.0017696496960250179,0,0.0,0.2656595785625181,0,1.0,0.3565594809216997,0,2.0,0.49914263385188096,0,4.0,0.28978505019650386,3,28.0,0.3309982856561469,1,9.0,0.1889075244519225,0,2.0,0.44324931102169196,0,0.0,0.0887800337548442,8,67.0
260.0,5,42.0,1.105263157894737,3.9058885553258342,0,0.0,0.1644972718934995,2,20.0,0.19293195342936273,0,0.0,0.9080474748990084,0,0.0,0.28212875876767873,0,1.0,0.31430856508447996,1,3.0,0.36930771269003515,0,2.0,0.19974726655196817,2,36.0,0.0691209736378577,0,2.0,0.5787513634443331,0,0.0,0.09943550104514216,0,0.0,0.288339427272615,5,64.0
265.0,6,16.0,0.42105263157894735,5.207493271721588,0,2.0,0.9306390102133275,0,14.0,0.3822063667147179,0,0.0,0.5196094069781716,0,2.0,0.47480040087871767,2,6.0,0.2931033209994046,1,6.0,0.22654019537707734,0,0.0,0.3635919675889267,0,23.0,0.3459411244166891,0,0.0,0.19068210107975891,1,7.0,0.31876072080411394,0,0.0,0.5461403069278614,4,60.0
270.0,8,34.0,0.9444444444444444,4.291837216856229,0,0.0,1.0,0,2.0,0.2645423677210762,0,4.0,0.5182547088588819,0,0.0,0.2948050297955806,3,18.0,0.13358692033688682,2,12.0,0.10480922504370788,0,0.0,0.01902750237032234,1,8.0,0.1765399942190553,0,0.0,0.549679362735571,1,3.0,0.2650894520230014,0,0.0,0.3687685491490842,7,47.0
275.0,7,49.0,1.4411764705882353,5.047779212323266,0,0.0,1.0,1,8.0,0.3487337041238549,0,2.0,0.419017608939085,0,0.0,0.4835819962967383,0,13.0,0.14071018513745612,2,22.0,0.394244475214628,1,5.0,0.33637815557531797,2,13.0,0.15002920475929532,0,0.0,0.23182770821397292,1,6.0,0.2954734853911997,0,0.0,0.6026264573520543,7,69.0
280.0,7,65.0,1.9696969696969697,5.125864931039227,0,0.0,0.8006635371900848,2,13.0,0.3231074486226277,0,2.0,0.23052706259570788,0,0.0,0.4543687560682058,0,2.0,0.49805229183530403,2,32.0,0.0,0,1.0,0.40952553819486626,2,23.0,0.18649047206585098,0,0.0,0.6881310396428089,1,1.0,0.004926029168024935,0,0.0,1.0,7,74.0
285.0,11,110.0,3.3333333333333335,4.160107889696422,0,0.0,0.7153670950688912,2,20.0,0.24817989925739287,0,0.0,0.2770348799260042,0,2.0,0.687606966810282,2,4.0,0.1034620150262002,2,42.0,0.0,1,4.0,1.1196075824343943e-05,3,38.0,0.14158691342107416,0,0.0,0.3128384550572523,1,6.0,0.5233749244195515,0,0.0,0.22153773638813143,11,116.0
290.0,8,120.0,3.3333333333333335,4.262212850961355,0,0.0,0.28301611094811674,0,0.0,0.42632088491234543,0,2.0,0.44596948310889645,0,0.0,0.39556044088156855,0,5.0,0.2227890014087393,2,53.0,0.32011635230695107,0,0.0,0.3996397567018612,3,53.0,0.006582488233938436,1,3.0,0.3393214959343793,2,13.0,0.2994882669141553,0,0.0,0.4226122149064994,8,129.0
295.0,14,172.0,4.777777777777778,3.858105515188345,0,0.0,0.8196674707106445,3,7.0,0.33267484909378037,0,2.0,0.4846949150411385,0,0.0,0.4303619710172439,1,3.0,0.18967866683126786,2,62.0,0.0,0,0.0,0.3016742832733228,4,75.0,0.09043778770506747,2,8.0,0.1390466006124016,2,25.0,0.12934133180522966,0,0.0,0.5555003578208293,14,182.0
300.0,8,96.0,2.6666666666666665,3.732740293201506,1,2.0,0.3497225747316682,1,0.0,0.4513599558158976,0,0.0,0.5333419063461426,0,0.0,1.0,1,7.0,0.07859315301624847,2,72.0,0.11718795706056016,1,2.0,0.00040397654408616047,0,28.0,0.08726284835494814,2,13.0,0.3019960968453621,0,2.0,0.3701590207361947,0,0.0,0.28986459423100597,8,126.0
305.0,10,119.0,3.051282051282051,4.899552482731674,0,2.0,0.4926404785033485,0,2.0,0.38536706892654965,0,0.0,0.7388514239851078,0,0.0,1.0,1,5.0,0.3002813533557116,2,82.0,0.4115254865881844,1,7.0,0.07646513612233279,0,2.0,0.19725496487773198,3,24.0,0.09952628589176037,1,3.0,0.383666007382551,1,4.0,0.48163926581408945,9,131.0
310.0,8,148.0,4.352941176470588,4.276621131916343,0,0.0,1.0,0,0.0,0.4640079152266278,0,0.0,0.14088024620466194,0,0.0,1.0,1,8.0,0.4327749963277839,2,92.0,0.05276525741435369,1,12.0,0.20564823893571163,1,3.0,0.29886659884056843,2,34.0,0.17228883552305607,1,8.0,0.0,0,2.0,0.10473506357459665,8,159.0
315.0,9,173.0,5.088235294117647,3.8854499018526485,0,0.0,1.0,1,2.0,0.20536466819819318,1,0.0,0.21810252445116984,0,2.0,0.4808087737814256,0,0.0,0.49943377092201563,3,107.0,0.18939830176418224,1,17.0,0.0,1,8.0,0.24411809990238553,2,41.0,0.30363450130397124,0,0.0,0.16782214204289186,0,0.0,0.42035879806220344,9,177.0
320.0,13,214.0,5.944444444444445,3.94331443120796,0,0.0,0.6881340405385339,1,9.0,0.38727205476086396,1,3.0,0.36677567162915786,0,0.0,1.0,1,3.0,3.099151445002056e-05,4,125.0,0.21498637356737083,2,22.0,0.044826485342506855,1,3.0,0.38339353414373084,3,53.0,0.0004888662194878656,0,0.0,0.2794243423661816,0,0.0,0.5437326288955807,13,218.0
325.0,11,229.0,5.725,4.268379048310872,0,0.0,0.32850096963701775,0,2.0,0.34322032548241804,0,0.0,0.26364994679915044,0,0.0,1.0,1,10.0,0.4067992814552615,4,145.0,0.07240867898391538,0,0.0,0.3546517117396592,2,8.0,0.20226393704353068,4,68.0,2.328358447724938e-06,0,0.0,0.47665794233843223,0,0.0,0.43631036055410277,11,233.0
330.0,14,262.0,5.954545454545454,4.283857569934297,0,0.0,0.1251251536411611,1,7.0,0.29540739003611743,0,0.0,0.7691450636086514,0,2.0,0.903776133763542,0,2.0,0.534831163865319,4,165.0,0.06275553840875611,0,0.0,0.26703891413779524,1,6.0,0.23287429014757532,3,86.0,0.14951994000866686,3,7.0,0.004713923285049844,1,4.0,0.25213917604460934,13,279.0
335.0,12,312.0,7.255813953488372,4.415058931906002,0,0.0,0.586547928269975,0,0.0,0.7193682431725696,0,0.0,1.0,0,0.0,0.4357474725655681,1,7.0,0.33031293182117355,5,186.0,4.726024665142567e-05,0,0.0,1.0,1,6.0,0.006954839072599891,3,101.0,0.21607551338125464,2,17.0,0.17631290119642123,0,3.0,0.5636042687135511,12,320.0
340.0,17,347.0,7.886363636363637,3.4579598336112127,0,0.0,0.012354578257846124,2,11.0,0.12482535963568675,0,0.0,0.4881397427295562,0,0.0,0.42262620506730075,1,10.0,0.0,6,211.0,0.03738500590340129,0,0.0,0.5408935156649156,0,0.0,0.9415060743558451,4,117.0,0.17944783088259186,1,1.0,0.3571136297095039,1,4.0,0.16186026353263047,15,354.0
345.0,14,273.0,6.204545454545454,3.549045047760073,1,5.0,0.0,0,11.0,0.22758421507987261,0,0.0,0.634834804427442,2,6.0,0.00011924885427061334,1,17.0,0.22927884431270373,5,236.0,0.2019530439253485,1,4.0,0.32330802835714595,0,0.0,1.0,1,1.0,0.034944282339545316,1,4.0,0.10874510069089016,0,0.0,0.6403424332426484,12,284.0
